iter	Passed	Remaining
1650	13585	68698
1651	13592	68684
1652	13599	68672
1653	13606	68659
1654	13615	68653
1655	13622	68639
1656	13629	68627
1657	13640	68631
1658	13649	68624
1659	13658	68619
1660	13666	68611
1661	13674	68602
1662	13681	68589
1663	13689	68577
1664	13696	68563
1665	13704	68553
1666	13711	68541
1667	13718	68525
1668	13725	68513
1669	13733	68500
1670	13743	68505
1671	13751	68495
1672	13759	68483
1673	13766	68473
1674	13774	68459
1675	13781	68449
1676	13789	68439
1677	13797	68428
1678	13803	68410
1679	13810	68394
1680	13817	68381
1681	13825	68369
1682	13832	68355
1683	13840	68349
1684	13848	68338
1685	13855	68325
1686	13864	68320
1687	13873	68314
1688	13881	68307
1689	13890	68301
1690	13898	68291
1691	13905	68280
1692	13914	68271
1693	13921	68259
1694	13928	68245
1695	13938	68244
1696	13945	68232
1697	13952	68218
1698	13959	68202
1699	13967	68194
1700	13974	68180
1701	13981	68166
1702	13988	68151
1703	13997	68149
1704	14005	68140
1705	14012	68123
1706	14019	68111
1707	14027	68100
1708	14036	68096
1709	14043	68083
1710	14051	68072
1711	14058	68061
1712	14067	68052
1713	14074	68039
1714	14081	68027
1715	14088	68014
1716	14097	68010
1717	14106	68003
1718	14115	67999
1719	14123	67989
1720	14131	67980
1721	14140	67975
1722	14147	67964
1723	14155	67952
1724	14162	67938
1725	14169	67926
1726	14176	67912
1727	14184	67899
1728	14191	67887
1729	14199	67877
1730	14209	67878
1731	14217	67870
1732	14225	67861
1733	14235	67858
1734	14242	67848
1735	14250	67837
1736	14257	67823
1737	14264	67811
1738	14271	67797
1739	14281	67794
1740	14291	67795
1741	14298	67780
1742	14305	67770
1743	14314	67762
1744	14320	67746
1745	14330	67744
1746	14340	67747
1747	14350	67746
1748	14358	67736
1749	14366	67729
1750	14373	67715
1751	14380	67702
1752	14387	67685
1753	14395	67674
1754	14401	67660
1755	14409	67649
1756	14417	67638
1757	14425	67630
1758	14433	67620
1759	14440	67606
1760	14447	67593
1761	14454	67582
1762	14462	67570
1763	14469	67554
1764	14476	67542
1765	14485	67537
1766	14492	67525
1767	14499	67509
1768	14506	67499
1769	14514	67486
1770	14522	67480
1771	14529	67467
1772	14537	67455
1773	14544	67443
1774	14551	67429
1775	14558	67415
1776	14565	67402
1777	14574	67394
1778	14581	67385
1779	14591	67381
1780	14599	67374
1781	14606	67360
1782	14613	67344
1783	14620	67334
1784	14628	67323
1785	14635	67310
1786	14643	67299
1787	14650	67287
1788	14658	67277
1789	14665	67262
1790	14671	67247
1791	14678	67233
1792	14685	67221
1793	14698	67234
1794	14706	67225
1795	14714	67214
1796	14721	67202
1797	14728	67189
1798	14735	67174
1799	14741	67156
1800	14749	67144
1801	14756	67133
1802	14763	67121
1803	14772	67112
1804	14782	67117
1805	14791	67110
1806	14798	67098
1807	14807	67093
1808	14815	67084
1809	14823	67072
1810	14829	67056
1811	14837	67045
1812	14843	67027
1813	14850	67017
1814	14858	67008
1815	14866	66996
1816	14873	66983
1817	14881	66974
1818	14890	66971
1819	14897	66956
1820	14905	66945
1821	14912	66935
1822	14919	66922
1823	14927	66911
1824	14934	66899
1825	14942	66887
1826	14949	66875
1827	14957	66865
1828	14964	66852
1829	14971	66841
1830	14979	66832
1831	14986	66816
1832	14994	66807
1833	15001	66795
1834	15008	66783
1835	15016	66771
1836	15023	66758
1837	15032	66753
1838	15041	66748
1839	15049	66742
1840	15057	66733
1841	15065	66724
1842	15073	66712
1843	15080	66699
1844	15089	66695
1845	15097	66687
1846	15104	66675
1847	15112	66667
1848	15119	66652
1849	15126	66638
1850	15133	66626
1851	15141	66617
1852	15149	66606
1853	15157	66597
1854	15164	66584
1855	15171	66572
1856	15179	66560
1857	15187	66552
1858	15195	66544
1859	15202	66532
1860	15210	66522
1861	15217	66510
1862	15224	66497
1863	15234	66493
1864	15242	66487
1865	15249	66474
1866	15259	66471
1867	15268	66468
1868	15276	66461
1869	15285	66453
1870	15292	66443
1871	15300	66433
1872	15308	66422
1873	15315	66412
1874	15323	66403
1875	15331	66393
1876	15338	66381
1877	15345	66368
1878	15353	66358
1879	15361	66346
1880	15367	66331
1881	15375	66320
1882	15383	66311
1883	15390	66300
1884	15398	66290
1885	15406	66281
1886	15413	66269
1887	15420	66257
1888	15428	66245
1889	15435	66233
1890	15443	66224
1891	15450	66213
1892	15457	66200
1893	15465	66187
1894	15472	66176
1895	15481	66173
1896	15492	66175
1897	15501	66171
1898	15510	66166
1899	15518	66156
1900	15525	66144
1901	15533	66134
1902	15540	66123
1903	15548	66113
1904	15556	66103
1905	15565	66100
1906	15576	66102
1907	15584	66094
1908	15592	66084
1909	15599	66071
1910	15606	66059
1911	15614	66050
1912	15621	66040
1913	15629	66029
1914	15637	66019
1915	15643	66002
1916	15650	65991
1917	15657	65976
1918	15664	65965
1919	15672	65957
1920	15683	65956
1921	15689	65942
1922	15695	65926
1923	15703	65914
1924	15710	65901
1925	15717	65890
1926	15726	65884
1927	15735	65879
1928	15744	65876
1929	15752	65864
1930	15761	65863
1931	15771	65863
1932	15780	65855
1933	15787	65845
1934	15795	65835
1935	15803	65825
1936	15810	65813
1937	15817	65801
1938	15824	65789
1939	15831	65775
1940	15838	65762
1941	15845	65749
1942	15853	65738
1943	15861	65729
1944	15869	65720
1945	15877	65712
1946	15884	65701
1947	15892	65690
1948	15899	65679
1949	15907	65667
1950	15914	65655
1951	15922	65646
1952	15929	65635
1953	15936	65622
1954	15943	65610
1955	15951	65599
1956	15959	65591
1957	15971	65598
1958	15979	65591
1959	15987	65582
1960	15995	65573
1961	16003	65563
1962	16010	65551
1963	16018	65540
1964	16026	65531
1965	16033	65520
1966	16040	65508
1967	16048	65499
1968	16055	65487
1969	16062	65474
1970	16074	65479
1971	16081	65468
1972	16088	65454
1973	16095	65442
1974	16102	65427
1975	16109	65415
1976	16116	65403
1977	16123	65392
1978	16130	65379
1979	16139	65371
1980	16146	65361
1981	16155	65353
1982	16162	65342
1983	16172	65341
1984	16179	65329
1985	16186	65317
1986	16194	65307
1987	16206	65316
1988	16215	65310
1989	16224	65304
1990	16232	65295
1991	16239	65284
1992	16247	65275
1993	16254	65264
1994	16264	65262
1995	16272	65251
1996	16280	65242
1997	16287	65231
1998	16295	65221
1999	16302	65210
2000	16310	65201
2001	16318	65193
2002	16326	65182
2003	16333	65171
2004	16340	65158
2005	16348	65148
2006	16355	65135
2007	16363	65127
2008	16370	65115
2009	16377	65104
2010	16385	65093
2011	16392	65079
2012	16399	65068
2013	16406	65057
2014	16414	65045
2015	16421	65033
2016	16427	65019
2017	16436	65014
2018	16445	65006
2019	16453	64999
2020	16463	64998
2021	16472	64992
2022	16479	64981
2023	16486	64969
2024	16494	64958
2025	16501	64946
2026	16509	64937
2027	16515	64923
2028	16523	64911
2029	16530	64900
2030	16537	64888
2031	16545	64877
2032	16552	64867
2033	16561	64860
2034	16568	64850
2035	16576	64840
2036	16583	64829
2037	16591	64817
2038	16598	64806
2039	16605	64794
2040	16612	64782
2041	16620	64770
2042	16627	64758
2043	16634	64747
2044	16641	64736
2045	16648	64722
2046	16661	64732
2047	16670	64729
2048	16678	64721
2049	16687	64715
2050	16693	64699
2051	16702	64693
2052	16710	64683
2053	16717	64671
2054	16724	64658
2055	16731	64646
2056	16738	64635
2057	16745	64620
2058	16756	64625
2059	16763	64613
2060	16771	64602
2061	16777	64588
2062	16785	64577
2063	16792	64567
2064	16799	64555
2065	16806	64543
2066	16813	64528
2067	16821	64519
2068	16828	64506
2069	16834	64491
2070	16840	64475
2071	16848	64464
2072	16861	64477
2073	16869	64467
2074	16876	64455
2075	16883	64444
2076	16892	64437
2077	16900	64430
2078	16908	64420
2079	16916	64413
2080	16923	64400
2081	16930	64389
2082	16938	64379
2083	16946	64370
2084	16954	64362
2085	16961	64351
2086	16969	64340
2087	16976	64328
2088	16984	64318
2089	16991	64306
2090	16998	64293
2091	17005	64283
2092	17013	64273
2093	17020	64261
2094	17027	64249
2095	17035	64240
2096	17043	64231
2097	17052	64228
2098	17061	64221
2099	17067	64207
2100	17075	64196
2101	17082	64184
2102	17089	64173
2103	17097	64163
2104	17104	64151
2105	17110	64137
2106	17117	64123
2107	17125	64116
2108	17133	64107
2109	17144	64107
2110	17151	64097
2111	17159	64086
2112	17166	64076
2113	17174	64065
2114	17182	64059
2115	17189	64045
2116	17196	64034
2117	17204	64025
2118	17212	64015
2119	17220	64006
2120	17227	63995
2121	17235	63985
2122	17242	63976
2123	17251	63970
2124	17258	63959
2125	17266	63947
2126	17273	63938
2127	17280	63926
2128	17288	63915
2129	17295	63905
2130	17302	63890
2131	17309	63880
2132	17317	63870
2133	17325	63862
2134	17332	63850
2135	17341	63844
2136	17350	63839
2137	17358	63832
2138	17367	63827
2139	17375	63818
2140	17384	63811
2141	17390	63799
2142	17397	63786
2143	17405	63777
2144	17412	63766
2145	17420	63755
2146	17427	63744
2147	17435	63734
2148	17445	63734
2149	17452	63722
2150	17459	63708
2151	17467	63701
2152	17474	63689
2153	17481	63678
2154	17489	63667
2155	17496	63656
2156	17503	63645
2157	17511	63633
2158	17518	63623
2159	17525	63611
2160	17532	63599
2161	17541	63592
2162	17548	63582
2163	17556	63572
2164	17563	63561
2165	17570	63550
2166	17577	63535
2167	17585	63529
2168	17594	63523
2169	17603	63517
2170	17611	63508
2171	17619	63501
2172	17626	63490
2173	17637	63490
2174	17645	63483
2175	17653	63474
2176	17660	63462
2177	17666	63448
2178	17674	63436
2179	17681	63427
2180	17689	63418
2181	17697	63408
2182	17704	63396
2183	17711	63386
2184	17719	63374
2185	17726	63363
2186	17737	63366
2187	17744	63355
2188	17751	63342
2189	17759	63332
2190	17766	63322
2191	17774	63314
2192	17782	63303
2193	17789	63292
2194	17796	63279
2195	17802	63265
2196	17815	63273
2197	17823	63266
2198	17833	63263
2199	17840	63251
2200	17847	63240
2201	17856	63234
2202	17863	63224
2203	17871	63214
2204	17878	63204
2205	17886	63193
2206	17893	63183
2207	17901	63172
2208	17908	63162
2209	17916	63153
2210	17923	63142
2211	17933	63139
2212	17941	63131
2213	17947	63117
2214	17955	63106
2215	17962	63095
2216	17969	63083
2217	17977	63073
2218	17985	63065
2219	17992	63053
2220	17999	63042
2221	18007	63033
2222	18014	63021
2223	18021	63011
2224	18031	63009
2225	18039	62998
2226	18047	62990
2227	18055	62982
2228	18063	62975
2229	18071	62966
2230	18078	62956
2231	18087	62949
2232	18094	62938
2233	18102	62928
2234	18110	62919
2235	18117	62910
2236	18126	62904
2237	18134	62893
2238	18141	62884
2239	18149	62874
2240	18159	62874
2241	18167	62865
2242	18174	62854
2243	18182	62843
2244	18189	62833
2245	18197	62823
2246	18204	62813
2247	18212	62803
2248	18219	62793
2249	18230	62793
2250	18236	62779
2251	18244	62769
2252	18251	62758
2253	18258	62745
2254	18265	62735
2255	18273	62724
2256	18281	62719
2257	18289	62710
2258	18299	62706
2259	18308	62702
2260	18316	62693
2261	18325	62688
2262	18332	62678
2263	18340	62669
2264	18348	62661
2265	18356	62651
2266	18363	62641
2267	18371	62632
2268	18379	62621
2269	18386	62610
2270	18393	62599
2271	18400	62588
2272	18408	62577
2273	18415	62568
2274	18427	62571
2275	18434	62560
2276	18442	62550
2277	18449	62540
2278	18455	62525
2279	18462	62514
2280	18470	62503
2281	18477	62494
2282	18485	62484
2283	18492	62471
2284	18499	62461
2285	18507	62451
2286	18517	62450
2287	18527	62448
2288	18536	62443
2289	18543	62431
2290	18549	62418
2291	18558	62410
2292	18566	62402
2293	18573	62392
2294	18580	62381
2295	18588	62371
2296	18596	62362
2297	18603	62351
2298	18611	62342
2299	18620	62337
2300	18628	62329
2301	18636	62319
2302	18643	62310
2303	18651	62301
2304	18658	62290
2305	18665	62278
2306	18673	62267
2307	18679	62254
2308	18687	62244
2309	18694	62234
2310	18702	62225
2311	18710	62216
2312	18721	62220
2313	18729	62210
2314	18737	62201
2315	18744	62191
2316	18754	62187
2317	18762	62181
2318	18771	62176
2319	18779	62167
2320	18787	62157
2321	18795	62148
2322	18803	62140
2323	18816	62148
2324	18823	62137
2325	18830	62127
2326	18837	62115
2327	18844	62102
2328	18851	62090
2329	18858	62079
2330	18865	62068
2331	18873	62058
2332	18880	62046
2333	18887	62036
2334	18894	62025
2335	18901	62013
2336	18913	62016
2337	18920	62006
2338	18928	61996
2339	18935	61986
2340	18942	61975
2341	18950	61964
2342	18957	61954
2343	18964	61943
2344	18972	61933
2345	18979	61920
2346	18987	61913
2347	18996	61907
2348	19004	61901
2349	19013	61895
2350	19022	61889
2351	19030	61882
2352	19038	61871
2353	19045	61860
2354	19051	61848
2355	19059	61838
2356	19066	61827
2357	19074	61816
2358	19081	61807
2359	19088	61794
2360	19095	61784
2361	19102	61771
2362	19111	61767
2363	19119	61757
2364	19126	61747
2365	19137	61749
2366	19145	61739
2367	19153	61730
2368	19161	61722
2369	19169	61714
2370	19176	61701
2371	19183	61691
2372	19190	61681
2373	19197	61668
2374	19207	61667
2375	19216	61659
2376	19224	61651
2377	19232	61644
2378	19241	61638
2379	19250	61632
2380	19258	61624
2381	19266	61615
2382	19272	61602
2383	19280	61593
2384	19288	61584
2385	19294	61572
2386	19307	61578
2387	19315	61569
2388	19322	61558
2389	19329	61547
2390	19337	61537
2391	19344	61528
2392	19352	61517
2393	19359	61507
2394	19366	61494
2395	19372	61480
2396	19379	61468
2397	19386	61457
2398	19393	61445
2399	19399	61433
2400	19407	61424
2401	19416	61416
2402	19423	61406
2403	19430	61395
2404	19437	61383
2405	19445	61373
2406	19451	61361
2407	19460	61354
2408	19467	61345
2409	19477	61342
2410	19484	61331
2411	19492	61321
2412	19500	61314
2413	19507	61303
2414	19515	61292
2415	19522	61281
2416	19529	61269
2417	19536	61258
2418	19542	61246
2419	19550	61235
2420	19557	61224
2421	19564	61213
2422	19571	61202
2423	19578	61191
2424	19586	61181
2425	19592	61169
2426	19605	61175
2427	19613	61166
2428	19619	61153
2429	19627	61144
2430	19634	61132
2431	19641	61122
2432	19648	61109
2433	19655	61099
2434	19663	61089
2435	19670	61078
2436	19677	61067
2437	19688	61066
2438	19699	61067
2439	19707	61060
2440	19714	61049
2441	19722	61041
2442	19730	61032
2443	19738	61023
2444	19745	61013
2445	19752	61002
2446	19763	61002
2447	19771	60994
2448	19779	60986
2449	19787	60977
2450	19797	60977
2451	19805	60968
2452	19813	60958
2453	19821	60950
2454	19829	60941
2455	19836	60931
2456	19843	60920
2457	19850	60909
2458	19858	60899
2459	19865	60887
2460	19871	60875
2461	19878	60864
2462	19886	60854
2463	19894	60846
2464	19902	60837
2465	19910	60828
2466	19919	60824
2467	19928	60818
2468	19938	60817
2469	19946	60808
2470	19953	60798
2471	19962	60791
2472	19969	60781
2473	19976	60770
2474	19984	60760
2475	19992	60752
2476	20000	60744
2477	20007	60733
2478	20015	60723
2479	20022	60713
2480	20030	60703
2481	20038	60695
2482	20044	60682
2483	20052	60672
2484	20059	60662
2485	20066	60652
2486	20073	60641
2487	20081	60631
2488	20088	60621
2489	20097	60614
2490	20105	60605
2491	20113	60598
2492	20121	60590
2493	20128	60579
2494	20136	60569
2495	20143	60559
2496	20152	60553
2497	20160	60544
2498	20169	60539
2499	20179	60538
2500	20187	60530
2501	20195	60523
2502	20203	60513
2503	20210	60502
2504	20217	60491
2505	20225	60481
2506	20231	60467
2507	20238	60457
2508	20245	60447
2509	20252	60434
2510	20260	60426
2511	20268	60417
2512	20275	60407
2513	20284	60402
2514	20292	60393
2515	20299	60382
2516	20306	60371
2517	20314	60361
2518	20321	60351
2519	20328	60339
2520	20335	60329
2521	20343	60320
2522	20351	60312
2523	20358	60302
2524	20366	60292
2525	20373	60280
2526	20380	60270
2527	20389	60263
2528	20398	60258
2529	20406	60251
2530	20415	60246
2531	20423	60237
2532	20431	60228
2533	20437	60215
2534	20444	60205
2535	20452	60195
2536	20459	60185
2537	20466	60174
2538	20474	60164
2539	20484	60163
2540	20492	60154
2541	20500	60146
2542	20507	60136
2543	20515	60126
2544	20522	60116
2545	20530	60106
2546	20537	60095
2547	20544	60084
2548	20551	60075
2549	20559	60064
2550	20566	60055
2551	20573	60042
2552	20580	60033
2553	20589	60025
2554	20596	60017
2555	20604	60007
2556	20612	60000
2557	20621	59992
2558	20629	59985
2559	20639	59984
2560	20648	59977
2561	20656	59970
2562	20664	59961
2563	20671	59951
2564	20683	59953
2565	20690	59944
2566	20698	59933
2567	20706	59925
2568	20713	59915
2569	20720	59904
2570	20727	59893
2571	20734	59882
2572	20742	59872
2573	20750	59863
2574	20757	59853
2575	20763	59839
2576	20769	59824
2577	20778	59820
2578	20786	59812
2579	20793	59802
2580	20800	59791
2581	20808	59781
2582	20815	59772
2583	20823	59761
2584	20832	59756
2585	20839	59747
2586	20847	59739
2587	20855	59729
2588	20863	59722
2589	20872	59715
2590	20880	59708
2591	20889	59703
2592	20897	59693
2593	20904	59684
2594	20912	59674
2595	20920	59665
2596	20927	59655
2597	20934	59646
2598	20941	59635
2599	20949	59626
2600	20957	59616
2601	20964	59606
2602	20974	59603
2603	20982	59594
2604	20989	59584
2605	20996	59574
2606	21004	59563
2607	21010	59552
2608	21018	59542
2609	21025	59531
2610	21031	59518
2611	21038	59506
2612	21045	59497
2613	21053	59487
2614	21059	59474
2615	21070	59472
2616	21076	59460
2617	21088	59463
2618	21097	59459
2619	21105	59449
2620	21112	59437
2621	21120	59430
2622	21129	59424
2623	21137	59415
2624	21143	59402
2625	21151	59394
2626	21160	59388
2627	21172	59391
2628	21178	59379
2629	21186	59370
2630	21193	59360
2631	21201	59351
2632	21209	59341
2633	21216	59332
2634	21224	59323
2635	21231	59312
2636	21237	59300
2637	21245	59290
2638	21252	59280
2639	21260	59271
2640	21269	59266
2641	21277	59257
2642	21285	59248
2643	21292	59239
2644	21299	59228
2645	21305	59215
2646	21315	59210
2647	21323	59204
2648	21332	59197
2649	21340	59190
2650	21348	59182
2651	21356	59172
2652	21366	59170
2653	21373	59159
2654	21381	59151
2655	21389	59142
2656	21396	59131
2657	21403	59121
2658	21410	59109
2659	21417	59099
2660	21424	59089
2661	21432	59081
2662	21440	59071
2663	21447	59061
2664	21455	59051
2665	21464	59047
2666	21472	59038
2667	21479	59028
2668	21487	59018
2669	21494	59008
2670	21501	58998
2671	21509	58989
2672	21516	58979
2673	21523	58968
2674	21530	58957
2675	21537	58947
2676	21544	58936
2677	21555	58934
2678	21564	58931
2679	21575	58929
2680	21583	58922
2681	21591	58913
2682	21597	58901
2683	21605	58891
2684	21613	58883
2685	21620	58873
2686	21627	58862
2687	21634	58851
2688	21642	58842
2689	21649	58831
2690	21660	58832
2691	21668	58823
2692	21675	58811
2693	21682	58800
2694	21689	58791
2695	21696	58780
2696	21703	58769
2697	21710	58759
2698	21717	58748
2699	21725	58738
2700	21732	58729
2701	21740	58719
2702	21747	58708
2703	21756	58704
2704	21763	58693
2705	21771	58684
2706	21779	58675
2707	21788	58671
2708	21797	58665
2709	21805	58658
2710	21814	58652
2711	21823	58645
2712	21829	58634
2713	21837	58624
2714	21844	58615
2715	21852	58605
2716	21861	58599
2717	21868	58589
2718	21876	58580
2719	21882	58568
2720	21889	58556
2721	21897	58547
2722	21903	58536
2723	21910	58525
2724	21918	58516
2725	21925	58506
2726	21932	58494
2727	21938	58481
2728	21946	58472
2729	21954	58465
2730	21962	58456
2731	21969	58445
2732	21976	58434
2733	21983	58423
2734	21990	58412
2735	21997	58402
2736	22003	58389
2737	22011	58381
2738	22020	58374
2739	22029	58369
2740	22037	58361
2741	22044	58351
2742	22053	58345
2743	22060	58335
2744	22068	58326
2745	22076	58319
2746	22085	58312
2747	22092	58302
2748	22099	58292
2749	22107	58284
2750	22114	58273
2751	22121	58262
2752	22128	58251
2753	22139	58250
2754	22146	58240
2755	22154	58231
2756	22163	58225
2757	22169	58214
2758	22176	58203
2759	22184	58194
2760	22192	58185
2761	22198	58173
2762	22206	58163
2763	22213	58153
2764	22221	58144
2765	22228	58134
2766	22236	58127
2767	22248	58128
2768	22256	58121
2769	22265	58115
2770	22273	58108
2771	22282	58101
2772	22289	58091
2773	22296	58081
2774	22304	58071
2775	22311	58062
2776	22319	58052
2777	22326	58043
2778	22334	58034
2779	22345	58032
2780	22352	58024
2781	22360	58014
2782	22367	58004
2783	22374	57994
2784	22382	57984
2785	22389	57974
2786	22396	57964
2787	22403	57953
2788	22410	57943
2789	22418	57933
2790	22425	57924
2791	22432	57914
2792	22440	57904
2793	22448	57897
2794	22456	57887
2795	22463	57878
2796	22472	57872
2797	22481	57866
2798	22489	57857
2799	22497	57849
2800	22504	57840
2801	22512	57831
2802	22520	57823
2803	22528	57815
2804	22536	57806
2805	22547	57805
2806	22554	57797
2807	22561	57785
2808	22568	57775
2809	22576	57766
2810	22583	57757
2811	22591	57748
2812	22599	57739
2813	22605	57727
2814	22612	57716
2815	22620	57706
2816	22627	57697
2817	22635	57687
2818	22643	57680
2819	22651	57672
2820	22658	57661
2821	22665	57652
2822	22673	57643
2823	22680	57632
2824	22687	57621
2825	22695	57614
2826	22704	57608
2827	22713	57602
2828	22723	57600
2829	22731	57592
2830	22744	57595
2831	22751	57586
2832	22760	57578
2833	22768	57571
2834	22775	57560
2835	22782	57551
2836	22790	57541
2837	22797	57532
2838	22805	57523
2839	22812	57513
2840	22819	57503
2841	22827	57493
2842	22836	57487
2843	22843	57478
2844	22850	57467
2845	22857	57458
2846	22865	57448
2847	22871	57436
2848	22879	57427
2849	22887	57418
2850	22893	57406
2851	22901	57398
2852	22908	57386
2853	22916	57378
2854	22922	57367
2855	22933	57365
2856	22941	57358
2857	22950	57351
2858	22959	57345
2859	22967	57339
2860	22976	57331
2861	22984	57324
2862	22992	57315
2863	22999	57305
2864	23006	57295
2865	23014	57286
2866	23021	57277
2867	23032	57277
2868	23040	57268
2869	23048	57259
2870	23055	57248
2871	23062	57239
2872	23070	57230
2873	23078	57222
2874	23085	57212
2875	23092	57201
2876	23099	57191
2877	23107	57183
2878	23115	57173
2879	23122	57164
2880	23131	57158
2881	23138	57148
2882	23146	57140
2883	23154	57130
2884	23161	57121
2885	23168	57110
2886	23177	57104
2887	23185	57096
2888	23194	57091
2889	23202	57083
2890	23210	57075
2891	23219	57068
2892	23228	57062
2893	23236	57055
2894	23242	57043
2895	23250	57034
2896	23258	57025
2897	23265	57015
2898	23272	57006
2899	23280	56996
2900	23288	56987
2901	23295	56977
2902	23301	56966
2903	23309	56956
2904	23316	56947
2905	23324	56938
2906	23332	56931
2907	23339	56921
2908	23346	56910
2909	23354	56901
2910	23361	56891
2911	23368	56880
2912	23376	56871
2913	23383	56863
2914	23391	56853
2915	23398	56843
2916	23405	56832
2917	23414	56826
2918	23423	56822
2919	23431	56814
2920	23439	56806
2921	23447	56797
2922	23454	56787
2923	23463	56779
2924	23470	56770
2925	23477	56761
2926	23485	56751
2927	23493	56742
2928	23500	56733
2929	23507	56723
2930	23514	56713
2931	23523	56706
2932	23531	56699
2933	23539	56691
2934	23545	56678
2935	23553	56669
2936	23560	56659
2937	23567	56649
2938	23575	56639
2939	23582	56630
2940	23590	56622
2941	23598	56614
2942	23607	56607
2943	23618	56607
2944	23627	56602
2945	23634	56592
2946	23642	56584
2947	23651	56577
2948	23659	56569
2949	23668	56563
2950	23677	56557
2951	23685	56549
2952	23692	56539
2953	23700	56531
2954	23708	56522
2955	23717	56518
2956	23725	56509
2957	23733	56500
2958	23741	56493
2959	23748	56483
2960	23755	56473
2961	23761	56460
2962	23769	56451
2963	23777	56443
2964	23784	56433
2965	23792	56424
2966	23798	56412
2967	23806	56403
2968	23816	56401
2969	23824	56391
2970	23830	56379
2971	23838	56371
2972	23845	56361
2973	23852	56351
2974	23859	56340
2975	23867	56331
2976	23875	56324
2977	23883	56316
2978	23891	56308
2979	23900	56302
2980	23908	56293
2981	23917	56288
2982	23924	56279
2983	23932	56270
2984	23939	56260
2985	23947	56250
2986	23954	56241
2987	23961	56231
2988	23969	56222
2989	23977	56214
2990	23983	56202
2991	23990	56192
2992	23998	56183
2993	24006	56175
2994	24018	56177
2995	24026	56169
2996	24034	56159
2997	24042	56151
2998	24050	56143
2999	24057	56134
3000	24065	56125
3001	24072	56115
3002	24079	56105
3003	24086	56095
3004	24094	56086
3005	24101	56077
3006	24114	56079
3007	24123	56074
3008	24132	56067
3009	24139	56058
3010	24147	56050
3011	24155	56042
3012	24163	56034
3013	24171	56025
3014	24179	56016
3015	24186	56007
3016	24193	55997
3017	24200	55987
3018	24209	55981
3019	24217	55973
3020	24224	55963
3021	24232	55955
3022	24239	55943
3023	24246	55933
3024	24253	55923
3025	24260	55914
3026	24268	55904
3027	24275	55894
3028	24282	55884
3029	24289	55874
3030	24296	55863
3031	24306	55860
3032	24314	55851
3033	24321	55841
3034	24328	55830
3035	24335	55820
3036	24343	55812
3037	24350	55803
3038	24358	55793
3039	24365	55785
3040	24373	55777
3041	24384	55775
3042	24392	55766
3043	24400	55757
3044	24407	55747
3045	24414	55739
3046	24422	55729
3047	24429	55720
3048	24436	55710
3049	24444	55702
3050	24451	55690
3051	24458	55680
3052	24465	55671
3053	24475	55666
3054	24483	55659
3055	24491	55651
3056	24498	55640
3057	24505	55630
3058	24512	55620
3059	24523	55618
3060	24531	55610
3061	24539	55602
3062	24546	55593
3063	24554	55583
3064	24561	55574
3065	24569	55565
3066	24582	55569
3067	24591	55563
3068	24599	55555
3069	24607	55546
3070	24614	55537
3071	24622	55529
3072	24630	55520
3073	24637	55511
3074	24645	55502
3075	24653	55494
3076	24660	55485
3077	24667	55474
3078	24677	55471
3079	24685	55462
3080	24692	55452
3081	24700	55443
3082	24707	55432
3083	24714	55422
3084	24721	55413
3085	24728	55403
3086	24736	55393
3087	24743	55384
3088	24750	55373
3089	24756	55361
3090	24763	55351
3091	24774	55349
3092	24781	55340
3093	24789	55330
3094	24797	55323
3095	24804	55314
3096	24811	55302
3097	24821	55299
3098	24830	55294
3099	24839	55287
3100	24847	55279
3101	24855	55271
3102	24862	55261
3103	24870	55253
3104	24878	55246
3105	24886	55237
3106	24894	55228
3107	24901	55219
3108	24908	55209
3109	24916	55200
3110	24923	55190
3111	24931	55183
3112	24939	55174
3113	24946	55165
3114	24955	55159
3115	24963	55150
3116	24972	55145
3117	24980	55136
3118	24988	55127
3119	24995	55118
3120	25002	55109
3121	25011	55101
3122	25018	55092
3123	25025	55081
3124	25032	55071
3125	25039	55061
3126	25050	55059
3127	25059	55053
3128	25067	55045
3129	25075	55038
3130	25083	55030
3131	25090	55019
3132	25097	55008
3133	25103	54998
3134	25111	54988
3135	25118	54977
3136	25125	54969
3137	25133	54959
3138	25140	54949
3139	25148	54941
3140	25154	54930
3141	25162	54922
3142	25170	54913
3143	25178	54904
3144	25184	54892
3145	25191	54883
3146	25199	54875
3147	25206	54865
3148	25213	54855
3149	25221	54846
3150	25228	54836
3151	25236	54827
3152	25243	54819
3153	25250	54809
3154	25257	54798
3155	25267	54793
3156	25274	54783
3157	25282	54775
3158	25293	54775
3159	25302	54768
3160	25311	54761
3161	25318	54751
3162	25325	54742
3163	25332	54733
3164	25340	54724
3165	25347	54714
3166	25355	54706
3167	25366	54704
3168	25374	54696
3169	25381	54686
3170	25388	54677
3171	25396	54667
3172	25403	54658
3173	25411	54649
3174	25418	54639
3175	25425	54630
3176	25433	54621
3177	25440	54612
3178	25448	54602
3179	25459	54601
3180	25467	54594
3181	25475	54586
3182	25483	54577
3183	25490	54567
3184	25497	54558
3185	25505	54549
3186	25514	54542
3187	25522	54535
3188	25529	54526
3189	25537	54516
3190	25544	54508
3191	25554	54504
3192	25561	54493
3193	25569	54485
3194	25576	54475
3195	25584	54466
3196	25591	54457
3197	25598	54447
3198	25606	54438
3199	25613	54428
3200	25620	54418
3201	25628	54409
3202	25635	54399
3203	25642	54390
